Video ID,Comment ID,comments
8EJ3zbKTWQ8,UgxiW1gj5fi08BOSvXp4AaABAg,Sounds  like  it  was  produced  by  Pogo
8EJ3zbKTWQ8,UgyYgPJeXRS0C_D8QUN4AaABAg,Stream  we  have  to  get  it  to  a  billion  before  two  years  pass
8EJ3zbKTWQ8,Ugw54or4jSEFn82fa0l4AaABAg,I  love  your  song
8EJ3zbKTWQ8,Ugyfkqaoz6_RB5ZgAjx4AaABAg,I  love  this  song  it's  the  best  song  I've  ever  heard  except  the  Box  the  boxes  the  second  favorite
8EJ3zbKTWQ8,UgyrNc9UFEdOdoDbKC54AaABAg,Beginning  of  the  decade    Baby    Baby    Baby    End  of  the  decade    Yummy    Yummy    Yummy
8EJ3zbKTWQ8,UgwB21S0QxZldaIQUw14AaABAg,Hailey    Howz  the  sandwich  Justin      Producer    what  song  should  we  make  Justin      yeaaa  yummy  babe                    Producer      I  think  we  got  a  hit
8EJ3zbKTWQ8,UgyA2izukZBuJjEo6ZR4AaABAg,This  is  yummy
8EJ3zbKTWQ8,UgzWGr0Sm1B0WgJNUEx4AaABAg,JB  baby  
8EJ3zbKTWQ8,UgxMviM-7Jzt1DIG2ZB4AaABAg,Guys  vote  for  peaches  to  make  it  win  summer  song  of  the  year
8EJ3zbKTWQ8,Ugxqt2acU4T66KBCQJp4AaABAg,I  like  this  song  
8EJ3zbKTWQ8,Ugz0ZKIvsCxKxrC3bR94AaABAg,The  message  behind  this  song  is  so  sad  and  eye  opening    No  wonder  he  wanted  everyone  to  stream  it  so  bad    Wake  up  America    I  pray  to  God  that  he  watches  over  the  brave  celebrities  that  are  trying  so  hard  to  bring  this  to  light  but  are  so  scared  of  losing  their  own  life    Fuck          PizzaGate    PizzaGateIsReal
8EJ3zbKTWQ8,UgxyD8WvCxLSqdSgDgt4AaABAg,Justin    I  ve  taken  4  years  to  grow  and  mature  as  a  person    I  want  to  make  music  that  reflects  where  I  am  now  with  my  life      Also  Justin      YoU  gOt  tHat  YuMmy  YumMy  
8EJ3zbKTWQ8,UgxnBvu8R4PA3qECExl4AaABAg,First    He  starts  signing  about  what  happened  with  him    He  looked    yummy    he  s  dressed  in  pink  because  they  said  he  s  beautiful  like  a  woman    He  s  feeding  them  and  they  are  feeding  him  so  he  gave  as  well  as  he  received  if  you  know  what  I  mean    Now  they  want  to  incriminated  him  but  they  have  no  proof  since  it  s  not  true    They  drugged  him  so  that  s  why  he  was    enjoying    the    food      The  neon  lights  prostitution    And  at  the  end  he  s  alone  not  drugged  but  realizing  he  was  just    eaten      Disgusting  
8EJ3zbKTWQ8,UgwDoO8OGThbxPlVCcd4AaABAg,okay  the  picture  of  him  as  kid  on  the  cake  at  the  end  said  something  to  me  
8EJ3zbKTWQ8,UgzQ5JIDVtVT-dt4B-Z4AaABAg,This  is  something  I  d  write  if  I  was  pretending  to  be  lazy
8EJ3zbKTWQ8,UgzgAywiKrTHpOyQbhV4AaABAg,We  hear  you  Justin    we  see  how  much  you  ve  gone  through  and  it  isn  t  fair
8EJ3zbKTWQ8,UgxcbRbVN9Y_L1SE8ih4AaABAg,Guys  open  your  eyes    The  world  isn  t  all  sunshine    realize  what  he  is  trying  to  prove  is  REAL  and  disgusting    Pizza  gate  and  everything  needs  to  be  given  more  attention
8EJ3zbKTWQ8,Ugyq8jttvREqUKJ2k1R4AaABAg,Now  they're  trying  to  tarnish  his  name  and  legacy  with  this  new  sexual  harrassment  claim    Just  like  they  did  Michael  Jackson    and  didn't  quit  bashing  him  and  running  his  name  in  the  ground  even  in  death    They  know  justin  is  putting  out  messages  and  so  now  they  are  trying  to  discredit  him    get  him  charged  for  crimes  he  may  or  may  not  have  committed      when  you're    high  up  in  the  industry  they  make  you  participate  in  the  same  atrocities  so  they  can  have  dirt  on  you  
8EJ3zbKTWQ8,Ugw6NslmLPL8jrah9ER4AaABAg,This  is  actually  so  sad    It  s  sickening  
8EJ3zbKTWQ8,UgzU3I3rPP-OT-EZ2qF4AaABAg,Literally  only  clicked  on  this  to  see  what  Danny  was  talking  about
8EJ3zbKTWQ8,UgyAmfhsZKopk0HDAS94AaABAg,  Girl  u  got  that  yummy  yummy  yummy            gets  peppersprayed  
8EJ3zbKTWQ8,UgztHBg0ZgT5qb1Hd-h4AaABAg,This  the  kinda  song  the  play  at  H  M  while  you  are  shopping        
8EJ3zbKTWQ8,UgyK2b_2iWrhRPHu_d94AaABAg,  How  pink  do  you  want  to  be        Justin    Yes
8EJ3zbKTWQ8,Ugz-SKqSUmQ6kxrXwu54AaABAg,When  it  showed  his  face  at  the  end  when  he  was  just  a  kid    it  stung  so  bad  
8EJ3zbKTWQ8,UgwDjL6R2uudWO3qdqR4AaABAg,Man  his  whole  come  up  I  ve  always  hated  Justin  But  now  knowing  that  he  s  exposing  pizzagate  and  what  he  went  through  and  also  how  he  was  emotional  when  he  was  talking  about  Billie  made  me  feel  so  bad  for  him  Hopefully  he  s  not  going  to  get  killed  off  and  passed  as  a    suicide  
8EJ3zbKTWQ8,Ugylxx6bXIVuqrTAZlN4AaABAg,I  guess  he  realized  how  he  can  write  a  song  about  anything  and  people  will  still  eat  it  up
8EJ3zbKTWQ8,UgxI3C7K_zcLSEH9FgJ4AaABAg,Go  Go  Justin    
8EJ3zbKTWQ8,UgzA2G2zrgy3kPGKWKJ4AaABAg,  Justin          Not  even  a  single  soul          Everyone  in  the  comments            2010  baby  baby    baby  2015  sorry    sorry    sorry  2020  yummy  yummy  yummy
8EJ3zbKTWQ8,UgxZ2ZX_R-aUdag1xQN4AaABAg,  You're  incriminating    No  disguise    You  ain't  ever  running  low  on  supplies    
8EJ3zbKTWQ8,UgxPj4x83o-gG93qK5V4AaABAg,This  is  actually  worrying  me  I  hope  he  s  okay  and  nothing  bad  happens  to  him
8EJ3zbKTWQ8,UgwqrQNLRhlwM7jId4N4AaABAg,Now  I  get  why  he  tried  so  hard  to  promote  this  song      He  was  trying  to  convey  a  message  to  us  but  just  played  it  off  as  a  dumb  song
8EJ3zbKTWQ8,Ugx2W4oQDbTxAXOY81J4AaABAg,This  song  becomes  so  creepy  when  you  discover  its  real  meaning  
8EJ3zbKTWQ8,Ugz2qMn04aeiqzIGIjF4AaABAg,i  want  another  hit  like    all  around  the  world        
8EJ3zbKTWQ8,UgxssVeacWPP96leR314AaABAg,When  you  google  pizzagate  literally  every  result  is    debunked  conspiracy    and  when  I  originally  searched  on  you  tube  everything  was  from  2016    we  cannot  let  this  issue  slip  away
8EJ3zbKTWQ8,UgwvR7QuFBjkJDXKAsd4AaABAg,It's  music  beats  is  outstanding    im  impressed
8EJ3zbKTWQ8,UgwA89PBZhKXOXS2UJN4AaABAg,Perfect  song  
8EJ3zbKTWQ8,UgwcMSPKpg7aqqQ0v_R4AaABAg,Bieber  made  another  addictive  song
8EJ3zbKTWQ8,UgwYF_A8wx_JM1uAwVJ4AaABAg,  WadkareableProduct
8EJ3zbKTWQ8,Ugwly_nY57bJYEE8EEp4AaABAg,I  m  shooked  by  all  the  theories  but  I  think  they  are  real
8EJ3zbKTWQ8,UgwhP0XCJb3IhPfEw9V4AaABAg,This  song  and    Clover  Cage      Ride  or  Die    are  the  only  two  things  keeping  me  sane  through  these  tough  times    I  just  want  to  send  love  to  everyone  and  I  want  everyone  to  know  things  will  get  better      We  are  in  this  together      I  love  you      
8EJ3zbKTWQ8,Ugy4Kmpqjt8ljupwWfN4AaABAg,I  like  that  song  
8EJ3zbKTWQ8,Ugy0KjtjwEdxDE62GRd4AaABAg,I  love  this    song
8EJ3zbKTWQ8,Ugyo5G0GIJJrfmCXBSl4AaABAg,I  Prefer  this  lyrics  more  than  Peaches
8EJ3zbKTWQ8,Ugx3Vm9jK5d0mzXoslZ4AaABAg,3  31  That  old  man's  still  eating  lol
8EJ3zbKTWQ8,UgzPlELux2uILixpfhZ4AaABAg,I  really  like  this  song
8EJ3zbKTWQ8,UgwQuzLf1qNQcJt7ifN4AaABAg,Gosh  I  am  stuck  singing  yea  you  got  the  yum  yummy  
8EJ3zbKTWQ8,UgwJi6hr_7F4K_AdHNp4AaABAg,I  feel  like  they  spent  more  time  making  one  cake  then  actually  spent  making  the  lyrics
8EJ3zbKTWQ8,UgxOlx_xWAcqXlnLT2p4AaABAg,Lyrics  i  know    Girl  you  got  that  yum  that  yum  that  yum  that  yum  that  yummy
8EJ3zbKTWQ8,UgzP0WRwBCbHeiW5mGJ4AaABAg,I  love  that  pink  hair  
8EJ3zbKTWQ8,UgwXNr7mI8Hm7CYcmFl4AaABAg,My  dad  used  to  like  this          Now  my  grandma  does          I'm  dying    When  I  was  little  my  sister  would  play  justin  Bieber  on  the  TV    lock  herself  in  the  bathroom  with  the  remote  and  her  friend  my  friend  would  block  the  tv  off  button        Me  and  my  brother  were  dying
8EJ3zbKTWQ8,UgxAN5_ziqel4nutwo14AaABAg,Idk  why  I  had  thoughts  on  what  this  was  about  when  I  first  heard  this    
8EJ3zbKTWQ8,Ugy_sKFctJ-R_oX_jKB4AaABAg,Only  Justin  can  make  yummy  so  much  fun    Love  you  
8EJ3zbKTWQ8,Ugxq1h6Z-VYlOilOuJR4AaABAg,I  never  really  liked  JB  to  be  honest    but  you  have  to  have  some  big  nuts  to  do  something  like  this    respect    I  hope  nothing  happens  to  him  
8EJ3zbKTWQ8,Ugys913UTC8QioXiEf54AaABAg,We    want  bangla  subtitle  
8EJ3zbKTWQ8,UgxZuo4LAfbn3PtVght4AaABAg,I  dont  know  why  yall  hatin    this  song  is  LITTTT
8EJ3zbKTWQ8,UgzEVlygj1gKpJVylIJ4AaABAg,This  song  is  like  he  just  liked  some  kinda  food  so  much  that  starting  singing  and  made  this  song
8EJ3zbKTWQ8,UgzGMacxv-rqiq4Y9o94AaABAg,Very  lovely  song
8EJ3zbKTWQ8,Ugze9XY8JxK8Dvqt-BZ4AaABAg,Justin  Bieber  Sempre  Inovando  O  Hip  Hop  Parab  ns
8EJ3zbKTWQ8,UgzgbqiHTthwapd118R4AaABAg,the  most  disturbing  is  the  end  where  it  looks  like  an  empty  plate  with  the  photo  of  justin  as  a  child    Lo  m  s  perturbador  es  el  final  donde  aparece  un  plato  vac  o  con  la  foto  de  Justin  de  ni  o  
8EJ3zbKTWQ8,Ugyr9-PaQ0E_7ANgTJB4AaABAg,His  voices  always  change  I  love  peaches  way  way  way  more  than  this  song  who  alse  loved  peaches  song  as  the  best  song  of  Justin  bieber
8EJ3zbKTWQ8,UgymvwuqjunGmEdLsZt4AaABAg,The  fact  that  it  shows  him  as  a  young  boy  on  a  fully  eaten  plate      
8EJ3zbKTWQ8,UgzUWfPXdnA0rOdEC9d4AaABAg,You  are  fantastic  Justin  
8EJ3zbKTWQ8,Ugyzs80B40jxc1wGtfJ4AaABAg,still  this  song  is  so  yummy
8EJ3zbKTWQ8,UgyRH75ODVrRet6pxAZ4AaABAg,I  love  the  guy  with  the  big  glasses
8EJ3zbKTWQ8,UgycX_VWtGWBj0st2iR4AaABAg,He  look  too  cute
8EJ3zbKTWQ8,UgyCkLvVzmc4rOVgilN4AaABAg,Only  JB  can  make  this  song  with  perfection      
8EJ3zbKTWQ8,UgxEANmOc1xUErMNcwd4AaABAg,This  song  is  very  good  and  yummy  listening
8EJ3zbKTWQ8,UgygbBgyJMl9YvzV6Ed4AaABAg,IM  SO  HAPPY  THAT  EVERYONE  IS  WOKE  NOW  ITS  LITERALLY  BRINGING  ME  TO  TEARS
8EJ3zbKTWQ8,Ugx5xelGX5XUkXuD8Ll4AaABAg,I  love  so  much  all  the  songs  of  my  greatest  idol  especially  this  one  a  super  high  in  million  views
8EJ3zbKTWQ8,Ugx2fEfN0K2NaXAwV8t4AaABAg,Im  sorry  penguin  I  couldnt  resist    It's  just  as  bad  as  you  said  it  was    I  failed  you  
8EJ3zbKTWQ8,UgyEfWDZZ-wB4he2KN14AaABAg,It's  like  Justin  is  a  rapper  now
8EJ3zbKTWQ8,UgwSOMKLJMtYBlJGg3t4AaABAg,2010    baby    baby    baby  2015    sorry    sorry    sorry  2020    yummy    yummy    yummy
8EJ3zbKTWQ8,UgzEzGfZpFnbXt42Bfd4AaABAg,My  favourite  singer  Justin  Bieber    love  from  Nepal
8EJ3zbKTWQ8,UgzEIzwW1iRLWl0nsQp4AaABAg,yummy  yummy  beautifull  song
8EJ3zbKTWQ8,UgyDNTkFbZUHPo8tzjV4AaABAg,Cool  
8EJ3zbKTWQ8,Ugxit7mYtWkjojpgHjh4AaABAg,Song  is  also  yummy
8EJ3zbKTWQ8,UgyDoAICiuJz3ymKW354AaABAg,Great  song
8EJ3zbKTWQ8,Ugw90BvdVT4C-fZZ0LR4AaABAg,The  song  hits  different  without  the  music  xd
8EJ3zbKTWQ8,Ugxyq18gRQlqpoXLk154AaABAg,summary        I  hope  they  don't  delete  it    if  so    we  know  what  s  going  on    If  Justin  apparently  does  in  the  next  time  for    sucicide    like  Avicii  did    we  know  what  s  going  on            0  13  Justin  arrives    children  are  seen  playing  can  give  reference  that  they  are  at  his  mercy          0  20  When  Justin  sits  down    everyone  around  him  looks  at  him  and  approaches    some  of  whom  he  can  recognize  is  John  Podesta      Those  at  the  table  with  Justin  offer  him  food  then  in  minutes  2  18    2  21  he  appears  with  the  deformed  eyes  and  the  same  as  the  jawbone    implying  that  he  has  been  drugged    1  49    I  lost  control  of  myself    I  am  in  danger  clearly  referring  to  being  controlled  and  manipulated  and  probably  threatened        1  40    You  are  incriminated  without  disguise    that  is    they  abuse  children  by  being  themselves  better  by  showing  themselves    without  any  mask        2  01  this  part  is  also  important    the  boy  looks  calm  and  bored    but  eating      After  a  few  minutes  he  begins  to  move    also  implying  that  he  has  already  been  drugged      2  10  Disgusting    just  imagine  that  what  they  eat  are  children    that  they  have  been  offered  for  them        3  20  ALL  DRUGGED      3  39    The  effects  of  the  drugs  are  gone  and  Bieber  realizes  what  happened  in  the  restaurant          3  40  It  is  clear    Justin  is  left  alone  with    John  Podesta  and  his  former  manager    it  may  be  that  they  were  the  ones  who  raped  him  since  the  former  manager  was  accused  of  sexual  abuse  long  before  he  was  very  happy  to  Justin  saying  that    It  was  beautiful  as  a  woman  could  be        what  a  horror        3  45  The  last  of  the  very  clear  cake  that  was  one  of  the  desserts  of  those  idiots      I  plan  to  upload  it  as  many  times  as  necessary      please  do  as  well      Spread  this  where  you  can            copied  and  translated  from  spanish  into  english                                                                                                                                                                                                                                                                                                                                                                                                                                      Additional  Info      Doctors  with  different  views    silenced    blocked    mocked    Epstein  Island  was  the  tip  of  the  iceberg    Oprah    Cancelled    Magazine  caput      Ellen    Cancelled      Jimmy  Kimmel    Taking  a  break      Piers  Morgan    Taking  a  break      Tom  Hanks    Became  a  Greek  citizen      Chrissy  Tiegen    Made  twitter  private    deleted  60  000  tweets    blocked  1  000  000        Jenna  Jameson    Went  public  about  being  raped    conditioned    and  trafficked  in  Hollywood  as  a  child      Isaac  Kappy    Repeatedly  named  Hanks  as  pedophile      Committed  suicide    on  Route  66  just  after  Hanks  tweeted  about  road  kill  on  Route  66      Chris  Cornell      Committed  suicide    while  working  on  child  sex  trafficking  documentary      Chester  Bennington      Committed  suicide    while  working  on  child  sex  trafficking  documentary      Anthony  Bourdain      Committed  suicide    while  working  on  child  sex  trafficking  documentary      Epstein    Didn't  kill  himself      Maxwell    Judge  will  eventually  make  private  documents  public    fears  for  her  life        Judge  appointed  to  Maxwell  Epstein  case    Son  is  murdered    Husband  shot      Hollywood    SILENT      Media      CRICKETS        COVID    99  99    US  population  survival  rate  but  talked  about  by  all  of  Hollywood    media    and  social  media  platforms  24  7      Doctors  with  different  views    Silenced    blocked    mocked    censored    fired      1  600    CEOs  suddenly    retire        MEDIA      Golly    what  will  be  the  new  name  of  the  Washington  Football  Team        In  the  United  States  431  000  children  were  reported  missing  in  2019    The  average  children  reported  missing  in  the  world    every  year  is  800  000      If  anything  happens  to  Justin  remember  it's  all  the  pedophilic  elitists  who  did  it  
8EJ3zbKTWQ8,UgzfkZAvAdA89_Gn4WV4AaABAg,I  love  the  song  i  want  to  be  rice  to  
8EJ3zbKTWQ8,UgxAY_ymtUOexNzySLJ4AaABAg,I  still  don  t  get  why  people  hate  him  
8EJ3zbKTWQ8,UgwBPNGjgW-IPoYUr5R4AaABAg,came  here  after  gooba
8EJ3zbKTWQ8,Ugx1C9TXypnW6k-XDZF4AaABAg,he  is  so  cool
8EJ3zbKTWQ8,Ugys9YPZ-u3upHkP-a94AaABAg,Anyone  else  see  this  man's  chin  it  moved  and  got  longer  
8EJ3zbKTWQ8,UgxAdqikSPWqxudMz7B4AaABAg,I  first  disliked  the  video  because  I  thought  it  didn't  made  any  sense  Now  after  knowing  about  all  this  stuff  I  really  started  to  respect  him  like  there  are  so  many  influential  singers  but  only  some  of  them  speak  the  truth    thanks  to  daddy  anonymous  he  opened  our  eyes
8EJ3zbKTWQ8,Ugzqpkhmmm_nteIV84l4AaABAg,Love  from  india  
8EJ3zbKTWQ8,UgzRx_-7kkAOjN8BXEd4AaABAg,The  great  thing  is  that  u  r  wonderfull  i  am  from  india  but  stil  listen  ur  all  song    i  really  love  ur  voice  
8EJ3zbKTWQ8,UgwCqF1QuyBAWgNUW2B4AaABAg,This  song  and    Clover  Cage      Ride  or  Die    are  the  only  two  songs  constantly  stuck  in  my  head        I  just  want  to  send  love  to  everyone  and  I  want  everyone  to  know  things  will  get  better      We  are  in  this  together      I  love  you      
8EJ3zbKTWQ8,UgwKwEvaUty_RV74p3x4AaABAg,It  seems  like  Justin  couldn't  eat  at  that  place  again  because  of  the  virus
8EJ3zbKTWQ8,Ugyfq2poyRP1k5E1YKZ4AaABAg,You  are  awesome  JUSTIN  BIEBER  
8EJ3zbKTWQ8,Ugwla9XG6fnXjSGUewd4AaABAg,Love  from  India
8EJ3zbKTWQ8,UgwkaVqZWgGeK6vVm594AaABAg,Now  I  get  to  know  from  where  TONY  KAKKAR  is  inspired    
8EJ3zbKTWQ8,Ugzf5SiM2MAFBQlioSx4AaABAg,Love  you    from  Bangladesh
8EJ3zbKTWQ8,UgzJYxcMIVf16MfLWRx4AaABAg,Now  that  I  know  what  this  song  is  about      it  it  totally  creepy        this  shit  is  fucked  
8EJ3zbKTWQ8,Ugw4oj0gHKuMMEaoWml4AaABAg,Slow  speed  to  x0  25  and  watch  his  eyebrows  at  2  19  as  well  as  his  chin  at  2  21
8EJ3zbKTWQ8,UgwLVFPvzdK4gEoq4B14AaABAg,Funny  how  thats  his  best  song
8EJ3zbKTWQ8,Ugw7BJwXGHPgiXkJbr54AaABAg,Cool  song  Yummy  
8EJ3zbKTWQ8,UgwEYSPVTTdr9avXD1d4AaABAg,Listen  1      What  song  Listen  2      It's  ok  Listen  3      I  like  this  song  
8EJ3zbKTWQ8,UgyMgsc_KteFtCsvrH54AaABAg,The  face  when  He  said  on  the  friday
8EJ3zbKTWQ8,Ugx35uQy0m7z1U2huD14AaABAg,i  can  t  believe  we  bullied  him  for  this      he  deserves  better
8EJ3zbKTWQ8,Ugw-KZU5KtgVZiIzFbl4AaABAg,Hit  this  beautiful  music  man      I  love  that  song  Justin  
8EJ3zbKTWQ8,UgzAQGgUkvWMKCutwIR4AaABAg,Always  listening    
8EJ3zbKTWQ8,UgzhyylBNWNp5j9TpiJ4AaABAg,This  is  my  favotite
8EJ3zbKTWQ8,UgyShwqWBeMA4KrENf54AaABAg,knowing  the  real  context  behind  this  song  changes  the  mood  by  A  LOT  
8EJ3zbKTWQ8,UgyG_lS-AQdm4b-1ETd4AaABAg,Yummy  IT  happy  
8EJ3zbKTWQ8,UgyB72sObqGkMG5hGJJ4AaABAg,Just  love  this  song  
8EJ3zbKTWQ8,UgwcenDinTR2UyKGh7h4AaABAg,I  love  your  music
8EJ3zbKTWQ8,Ugxd9nHz-m4nhy0K-i54AaABAg,always  remember    there  s  billions  of  us  and  only  hundreds  of  them
8EJ3zbKTWQ8,UgwxDobTZmSSbfuRNK54AaABAg,        that  food  look  YUMMMMMMY
8EJ3zbKTWQ8,Ugy-GMvF2zQjfoXwVs14AaABAg,thanks  Justin  
8EJ3zbKTWQ8,UgwqOfrGx_RVVgFAZUN4AaABAg,You  know  what  I  always  feel  hungry  when  I  listen  this  music
8EJ3zbKTWQ8,Ugwc0nJMmfOHgqU01e14AaABAg,JB  is  killed  it
8EJ3zbKTWQ8,UgzFuZf3xQNQMi48F7h4AaABAg,listening  to  this  legend
8EJ3zbKTWQ8,UgzskAsURgtwLkLrj214AaABAg,Love  this
8EJ3zbKTWQ8,Ugwcl0XwHsEbZJV8Cpl4AaABAg,2009    Aye    Aye    Aye  2010    Baby    Baby    Baby  2012    Swag    Swag    Swag  2015    Sorry    Sorry    Sorry  2020    Yummy    Yummy    Yummy
8EJ3zbKTWQ8,UgzBcl3_AGGTq5WoUid4AaABAg,He  is  truly  trying  to  tell  us  something    There  s  so  much  eye  contact  to  the  camera  within  the  video    There  s  gotta  be  something  
8EJ3zbKTWQ8,Ugwn_grFPeCfpPngBFZ4AaABAg,i  genuinely  feel  bad  for  ever  hating  on  him    he  s  risking  his  life  so  others  can  be  informed  to  stay  safe
8EJ3zbKTWQ8,UgwkPrT7BswaEJ6s_9N4AaABAg,TODOS  HABLAN  DE  JUSTIN  PERO  NADIE  RECUERDA  QUE  JIM  CARREY  EXPUSO  TAMBI  N  A  LOS  ILUMINATI  DIJO  QUE  ERAN  BASURA  Y  QUE  EXISTIAN    LO  TRISTE  ES  QUE    DESPUES  MURIO  SU  ESPOSA    LO  CALLARON  Y  TRISTEMENTE  PAGO  POR  LO  QUE  HIZO  EXPONER  A  LA  ELITE  A  TODO  ESTO  HICIERON  CREER  QUE  SE  HAB  A  VUELTO  LOCO  PERO  SI  GUSTAN  PUEDEN  INVESTIGAR    LO  CULPARON  DE  HABER  AYUDADO  A  SU  ESPOSA  A  SUICIDIO
8EJ3zbKTWQ8,UgyX4ZouE97M1_Sx0VB4AaABAg,I  haven  t  seen  this  in  a  while  and  I  love  his  pink  hair  but  I  can  t  believe  he  did  that  at  a  fancy  restaurant  and  I  love  music  but  I  wouldn  t  do  that  to  a  fancy  restaurant
8EJ3zbKTWQ8,UgxejmftQtzwUNLrT194AaABAg,Omg  yummy  my  music  favorite
8EJ3zbKTWQ8,UgzP7DUqva49__27oSd4AaABAg,This  song  has  five  writing  credits  5  It  took  5  people  to  come  up  with  the  lyrics    yeah  I  got  that  yummy  yum    that  yummy  yum  
8EJ3zbKTWQ8,UgytOicMdF9Pi0lHjSt4AaABAg,That's      so      nice  
8EJ3zbKTWQ8,UgzdKlSs-guHMT_JW_l4AaABAg,I  think  he  s  saying    you  got  that  yummy  yummy          from  a  kids  perspective    So  he  is  his  kid  self  eating  off  of  other  people  s  plates  bc  that  s  what  kids  do    they  pick  at  food    But  the  food  is  drugged    But  the  kids  think  it  s    yummy      Between  0  41  0  50  he  s  feeling  the  effects  of  the  drug    Also  during  this  time  nobody  else  at  the  table  was  eating  the  food  besides  Justin    They  were  acting  like  they  were  and  kept  getting  up  and  switching  tables    Then  the  waitress  brought  out  new  food  and  then  they  started  eating  it        then  during  the  end  of  the  video  when  justin  starts  dancing  this  is  when  the  kids  are  missing    Then  after  the  party    we  see  the  red  dress  behind  Justin  which  is  the  same  red  dress  the  little  girl  playing  the  violin  was  wearing    
8EJ3zbKTWQ8,Ugz1cmtrID8zP2Sw9Wt4AaABAg,belieber  for  11  years  never  been  dissappointed
8EJ3zbKTWQ8,UgyVGhusy1SbSLo24Nt4AaABAg,i  m  so  glad  that  he  had  the  nerve  to  expose  something  that  is  so  deeply  rooted  in  the  world  s  elite    i  m  just  waiting  for  the  media  to  start  painting  him  as  crazy  again    it  won  t  be  a  coincidence  
8EJ3zbKTWQ8,UgxDnblWoAgYv1nwnMl4AaABAg,It  makes  so  much  sense  why  he  d  release  this  mediocre  song    He  could  ve  easily  released  Intentions    an  actually  good  song  he  made    but  instead  he  released  this  by  itself  and  tried  to  get  it  tik  tok  famous  for  the  kids    promoting  the  shit  out  of  it    even  looking  desperate  in  the  process    He  did  it  for  the  youth    Also  notice  how  the  old  and  rich  are  eating  while  young  people  serve  them    At  1  32  there  s  a  half  a  second  cut  to  a  little  kid  playing  the  violin        why  even  show  that    And  why  only  for  a  half  second    Definitely  trying  to  expose  pizza  gate  
8EJ3zbKTWQ8,UgxPpqaoXWohU3S1jqJ4AaABAg,I  just  needed  to  see  why  everyone  thought  Danny  wrote  this    
8EJ3zbKTWQ8,UgwVI0uqHzPpQ45UYfF4AaABAg,Composer    How  many    yummy    do  you  wanna  in  this  music    Justin    Yes
8EJ3zbKTWQ8,UgwSp8SkNfXM8b8BMZ54AaABAg,I  love  this    sng
8EJ3zbKTWQ8,UgyOZH2snU39Cex9F394AaABAg,Yummy  song  is  just  fabulous  as  well  as  aussoum
8EJ3zbKTWQ8,UgxLSHrNSXez0XFPiEB4AaABAg,Now  I  realize  why  he  wanted  everyone  to  watch  this  so  bad
8EJ3zbKTWQ8,UgyqQ3Mv5_QpCIcxoLh4AaABAg,Justin        yummy  yummy    10  Girl  in  tears    that's  so  deep
8EJ3zbKTWQ8,UgxI8dhILdMEo0w1p1R4AaABAg,we  were  too  stupid  to  understand  the  hidden  philosophy  behind  this  song
8EJ3zbKTWQ8,UgwHmVbhDdxxCVFhScR4AaABAg,I  love  Easter  color  and  pink  or  baby  blue  sweaters      going  to  supersonic  shawn  kemp  40    an  oz    Thnx  guys  and  JB  fans  rock  
8EJ3zbKTWQ8,UgzJBj1pO6vG1674Pt14AaABAg,He  looks  so  yong  like  he  s  19
8EJ3zbKTWQ8,UgyvnFoW-eiEsG17BM94AaABAg,STOP  PIZZAGATE      
8EJ3zbKTWQ8,Ugxxeat23MTfVrhrm0V4AaABAg,My  4  year  old  son  love  this  song
8EJ3zbKTWQ8,UgxyoGi8-f0ZA3Nm_eF4AaABAg,Finally  he  came  out    N  in  pink    Bright  pink    knew  one  day  she  would  rise    great  lyrics    Yummy    Bet  he  just  saw  some  meat
8EJ3zbKTWQ8,Ugw7I0Zo7TfW6yQ0mhJ4AaABAg,2009    Aye    Aye    Aye    2010    Baby    Baby    Baby    2012    Swag    Swag    Swag    2015    Sorry    Sorry    Sorry    2020    Yummy    Yummy    Yummy
8EJ3zbKTWQ8,Ugyl7yCfdqDkWxDXff94AaABAg,Is  it  me  or  is  it  already  starting  to  make  me  hungry  
8EJ3zbKTWQ8,Ugw9iAJFQ9WXQuOrT9d4AaABAg,Keep  it  up  Justin
8EJ3zbKTWQ8,Ugy_S8S8kR1uwDHCWmd4AaABAg,The  first  viewer  must  feel  like  the  king  of  the  world      
8EJ3zbKTWQ8,Ugx6mC0GzbRvYHIMwpF4AaABAg,The  end      that  picture  of  him  as  a  kid  on  the  plate        omg
8EJ3zbKTWQ8,UgyHENtf6nIw2OZatvB4AaABAg,This  song  can  feed  anyone  and  be  YUMMY
8EJ3zbKTWQ8,Ugy2sIgQic-b6k7Hyi54AaABAg,REPEAT  AFTER  ME  IF  JUSTIN  DIES  HE  WAS  MURDERED  AND  ASSASINATED  FOR  REVEALING  TOO  MUCH  INFO  OF  PIZZAGATE
8EJ3zbKTWQ8,UgyOttXc0fHX4HXr0Pd4AaABAg,How  many  of  you  listening  this  song  with  me  in  quaratine  May  god  protect  your  family  from  Corona  Stay  home    Stay  safe  guys  
8EJ3zbKTWQ8,UgyJ7AD2AKVS5LGR7WZ4AaABAg,only  justin  voice  can  make  the  song  with  such  lyrics  so  good
8EJ3zbKTWQ8,UgyPDZenItV703fS4e94AaABAg,Justin  bieber  and  faouzia  are  the  bests  signers  in  Hollywood
8EJ3zbKTWQ8,UgxpCb-MRF2EgXxd-F54AaABAg,It  s  just  like  the  first  time  I  hear  it  
8EJ3zbKTWQ8,UgzwDqSS3GSOplSpfMx4AaABAg,Yummy      igit
